Tag,date,X,Y,month,long,lat
183953,2019-08-20,-873026.254791493000000,1680810.799929240000000,8.000000000000000,187.898301224992000,64.014416995938500
183953,2019-08-21,-876157.214085422000000,1680810.799929240000000,8.000000000000000,187.836566609992000,64.006855119010200
183953,2019-08-22,-879288.173379351000000,1680810.799929240000000,8.000000000000000,187.774864176020000,63.999268217909400
183953,2019-08-23,-882419.132673280000000,1680810.799929240000000,8.000000000000000,187.713194004364000,63.991656312765700
183953,2019-08-24,-882419.132673280000000,1680810.799929240000000,8.000000000000000,187.713194004364000,63.991656312765700
183953,2019-08-25,-885550.091967209000000,1680810.799929240000000,8.000000000000000,187.651556176001000,63.984019423751400
183953,2019-08-26,-888681.051261137000000,1680810.799929240000000,8.000000000000000,187.589950771602000,63.976357571080000
183953,2019-08-27,-888681.051261137000000,1680810.799929240000000,8.000000000000000,187.589950771602000,63.976357571080000
183953,2019-08-28,-888681.051261137000000,1677679.840635310000000,8.000000000000000,187.607459112848000,63.949385984493600
183953,2019-08-29,-888681.051261137000000,1677679.840635310000000,8.000000000000000,187.607459112848000,63.949385984493600
183953,2019-08-30,-888681.051261137000000,1677679.840635310000000,8.000000000000000,187.607459112848000,63.949385984493600
183953,2019-08-31,-888681.051261137000000,1677679.840635310000000,8.000000000000000,187.607459112848000,63.949385984493600
183953,2019-09-01,-888681.051261137000000,1677679.840635310000000,9.000000000000000,187.607459112848000,63.949385984493600
183953,2019-09-02,-888681.051261137000000,1677679.840635310000000,9.000000000000000,187.607459112848000,63.949385984493600
183953,2019-09-03,-891812.010555066000000,1677679.840635310000000,9.000000000000000,187.545938621738000,63.941706551051400
183953,2019-09-04,-891812.010555066000000,1677679.840635310000000,9.000000000000000,187.545938621738000,63.941706551051400
183953,2019-09-05,-891812.010555066000000,1677679.840635310000000,9.000000000000000,187.545938621738000,63.941706551051400
183953,2019-09-06,-891812.010555066000000,1677679.840635310000000,9.000000000000000,187.545938621738000,63.941706551051400
183953,2019-09-07,-891812.010555066000000,1677679.840635310000000,9.000000000000000,187.545938621738000,63.941706551051400
183953,2019-09-08,-891812.010555066000000,1677679.840635310000000,9.000000000000000,187.545938621738000,63.941706551051400
183953,2019-09-09,-891812.010555066000000,1677679.840635310000000,9.000000000000000,187.545938621738000,63.941706551051400
183953,2019-09-10,-891812.010555066000000,1677679.840635310000000,9.000000000000000,187.545938621738000,63.941706551051400
183953,2019-09-11,-891812.010555066000000,1674548.881341390000000,9.000000000000000,187.563466875504000,63.914741139656300
183953,2019-09-12,-891812.010555066000000,1671417.922047460000000,9.000000000000000,187.580962720511000,63.887774537904900
183953,2019-09-13,-891812.010555066000000,1668286.962753530000000,9.000000000000000,187.598426244138000,63.860806742884100
183953,2019-09-14,-891812.010555066000000,1665156.003459600000000,9.000000000000000,187.615857533458000,63.833837751684600
183953,2019-09-15,-894942.969848995000000,1662025.044165670000000,9.000000000000000,187.572029094474000,63.799199900920000
183953,2019-09-16,-894942.969848995000000,1662025.044165670000000,9.000000000000000,187.572029094474000,63.799199900920000
183953,2019-09-17,-894942.969848995000000,1658894.084871740000000,9.000000000000000,187.589448020854000,63.772235797729700
183953,2019-09-18,-898073.929142924000000,1658894.084871740000000,9.000000000000000,187.528304339294000,63.764550657804800
183953,2019-09-19,-898073.929142924000000,1658894.084871740000000,9.000000000000000,187.528304339294000,63.764550657804800
183953,2019-09-20,-898073.929142924000000,1658894.084871740000000,9.000000000000000,187.528304339294000,63.764550657804800
183953,2019-09-21,-901204.888436853000000,1655763.125577810000000,9.000000000000000,187.484682938204000,63.729890050610100
183953,2019-09-22,-904335.847730782000000,1652632.166283880000000,9.000000000000000,187.441164562690000,63.695218107440800
183953,2019-09-23,-907466.807024711000000,1652632.166283880000000,9.000000000000000,187.380220277598000,63.687473465895400
183953,2019-09-24,-907466.807024711000000,1652632.166283880000000,9.000000000000000,187.380220277598000,63.687473465895400
183953,2019-09-25,-907466.807024711000000,1652632.166283880000000,9.000000000000000,187.380220277598000,63.687473465895400
183953,2019-09-26,-910597.766318639000000,1652632.166283880000000,9.000000000000000,187.319308184905000,63.679704173570600
183953,2019-09-27,-913728.725612568000000,1652632.166283880000000,9.000000000000000,187.258428361514000,63.671910250475100
183953,2019-09-28,-913728.725612568000000,1652632.166283880000000,9.000000000000000,187.258428361514000,63.671910250475100
183953,2019-09-29,-913728.725612568000000,1652632.166283880000000,9.000000000000000,187.258428361514000,63.671910250475100
183953,2019-09-30,-913728.725612568000000,1652632.166283880000000,9.000000000000000,187.258428361514000,63.671910250475100
183953,2019-10-01,-913728.725612568000000,1652632.166283880000000,10.000000000000000,187.258428361514000,63.671910250475100
183953,2019-10-02,-913728.725612568000000,1652632.166283880000000,10.000000000000000,187.258428361514000,63.671910250475100
183953,2019-10-03,-913728.725612568000000,1652632.166283880000000,10.000000000000000,187.258428361514000,63.671910250475100
183953,2019-10-04,-913728.725612568000000,1652632.166283880000000,10.000000000000000,187.258428361514000,63.671910250475100
183953,2019-10-05,-913728.725612568000000,1649501.206989950000000,10.000000000000000,187.276059246134000,63.644986335066600
